"category","ingredient","concern","quantity","proportion"
"body-wash-cleanser","trisodium-edta","low",21,0.00639464068209501
"body-wash-cleanser","vitamin-k","low",6,0.00182704019488429
"body-wash-cleanser","zinc-sulfate","low",2,0.000609013398294762
"foot-care","2_2-methylene-bis_4-chlorophenol","high",1,0.00104712041884817
"foot-care","butylated-hydroxyanisole","high",9,0.00942408376963351
"foot-care","cocamide-dea","high",6,0.00628272251308901
"foot-care","diethanolamine","high",1,0.00104712041884817
"foot-care","formaldehyde","high",1,0.00104712041884817
"foot-care","phosphorus","high",1,0.00104712041884817
"foot-care","triclosan","high",19,0.0198952879581152
"foot-care","alkyl-dimethyl-benzyl-ammonium","medium",4,0.00418848167539267
"foot-care","bronopol","medium",8,0.00837696335078534
"foot-care","butylated-hydroxytoluene","medium",42,0.043979057591623
"foot-care","chloroacetic-acid","medium",1,0.00104712041884817
"foot-care","eugenol","medium",19,0.0198952879581152
"foot-care","hydrochloric-acid","medium",1,0.00104712041884817
"foot-care","limonene","medium",83,0.0869109947643979
"foot-care","phenoxyethanol","medium",137,0.143455497382199
"foot-care","propylene-glycol","medium",183,0.191623036649215
"foot-care","rosin","medium",3,0.0031413612565445
"foot-care","silver-i-citrate","medium",1,0.00104712041884817
"foot-care","sodium-metabisulfite","medium",1,0.00104712041884817
"foot-care","tin-oxide","medium",2,0.00209424083769634
"foot-care","triethanolamine","medium",110,0.115183246073298
"foot-care","triphenyl-phosphate","medium",1,0.00104712041884817
"foot-care","1-hexadecanol","low",1,0.00104712041884817
"foot-care","4-chloro-3_5-xylenol","low",3,0.0031413612565445
"foot-care","acetic-acid","low",2,0.00209424083769634
"foot-care","amino-methyl-propanol","low",3,0.0031413612565445
"foot-care","ammonium-hydroxide","low",16,0.0167539267015707
"foot-care","ammonium-nonoxynol-4-sulfate","low",1,0.00104712041884817
"foot-care","amyl-cinnamate","low",2,0.00209424083769634
"foot-care","anisyl-alcohol","low",1,0.00104712041884817
"foot-care","anthemis-nobilis-chamomile-flower","low",2,0.00209424083769634
"foot-care","benzalkonium-chloride","low",11,0.0115183246073298
"foot-care","benzoic-acid","low",14,0.0146596858638743
"foot-care","benzyl-benzoate","low",14,0.0146596858638743
"foot-care","benzyl-salicylate","low",12,0.012565445026178
"foot-care","boric-acid","low",1,0.00104712041884817
"foot-care","bromelain","low",2,0.00209424083769634
"foot-care","butane","low",4,0.00418848167539267
"foot-care","butyl-acetate","low",2,0.00209424083769634
"foot-care","butyl-paraben","low",30,0.031413612565445
"foot-care","carmine","low",2,0.00209424083769634
"foot-care","carrageenan","low",10,0.0104712041884817
"foot-care","chamomile-compounds","low",14,0.0146596858638743
"foot-care","chamomile-extract","low",24,0.025130890052356
"foot-care","chlorocresols","low",4,0.00418848167539267
"foot-care","chloroxylenol","low",7,0.00732984293193717
"foot-care","cinnamaldehyde","low",1,0.00104712041884817
"foot-care","cinnamon","low",1,0.00104712041884817
"foot-care","cinnamyl-alcohol","low",2,0.00209424083769634
"foot-care","citral","low",41,0.0429319371727749
"foot-care","citronellol","low",41,0.0429319371727749
"foot-care","cocamidopropyl-betaine","low",32,0.0335078534031414
"foot-care","collodion","low",2,0.00209424083769634
"foot-care","coumarin","low",21,0.0219895287958115
"foot-care","denatonium-benzoate","low",5,0.00523560209424084
"foot-care","diazolidinylurea","low",64,0.0670157068062827
"foot-care","diisopropanolamine","low",1,0.00104712041884817
"foot-care","disodium-edta","low",91,0.0952879581151832
"foot-care","dmdm-hydantoin","low",36,0.037696335078534
"foot-care","edta","low",22,0.0230366492146597
"foot-care","ergocalciferol","low",5,0.00523560209424084
"foot-care","ether","low",3,0.0031413612565445
"foot-care","ethyl-paraben","low",34,0.0356020942408377
"foot-care","farnesol","low",16,0.0167539267015707
"foot-care","fenugreek","low",1,0.00104712041884817
"foot-care","geraniol","low",37,0.0387434554973822
"foot-care","glucose","low",8,0.00837696335078534
"foot-care","graphite","low",1,0.00104712041884817
"foot-care","guar-gum","low",6,0.00628272251308901
"foot-care","hexyl-cinnamal","low",18,0.018848167539267
"foot-care","hexylene-glycol","low",4,0.00418848167539267
"foot-care","hops","low",1,0.00104712041884817
"foot-care","hydrogen-peroxide","low",3,0.0031413612565445
"foot-care","hydroxy-methyl-pentanone","low",1,0.00104712041884817
"foot-care","hydroxycitronellal","low",6,0.00628272251308901
"foot-care","hydroxyethyl-acrylate","low",1,0.00104712041884817
"foot-care","hypochlorite","low",1,0.00104712041884817
"foot-care","imidazolidinyl-urea","low",28,0.0293193717277487
"foot-care","iodoform","low",2,0.00209424083769634
"foot-care","iodopropynyl-butylcarbamate","low",18,0.018848167539267
"foot-care","isoeugenol","low",6,0.00628272251308901
"foot-care","isopropyl-acetate","low",2,0.00209424083769634
"foot-care","isopropyl-alcohol","low",8,0.00837696335078534
"foot-care","kaolin","low",20,0.0209424083769634
"foot-care","lanolin","low",48,0.050261780104712
"foot-care","latex","low",15,0.0157068062827225
"foot-care","lauric-acid","low",1,0.00104712041884817
"foot-care","lecithin","low",28,0.0293193717277487
"foot-care","lidocaine","low",4,0.00418848167539267
"foot-care","linalool","low",77,0.0806282722513089
"foot-care","linseed-oil","low",1,0.00104712041884817
"foot-care","lycopodium","low",1,0.00104712041884817
"foot-care","lysine-magnesium-asorbyl-phosphate","low",2,0.00209424083769634
"foot-care","magnesium","low",1,0.00104712041884817
"foot-care","magnesium-ascorbyl-palmitate","low",1,0.00104712041884817
"foot-care","magnesium-aspartate","low",3,0.0031413612565445
"foot-care","magnesium-oxide","low",1,0.00104712041884817
"foot-care","magnesium-stearate","low",8,0.00837696335078534
"foot-care","matricaria-extract","low",2,0.00209424083769634
"foot-care","methyl-lactate","low",21,0.0219895287958115
"foot-care","methyl-paraben","low",222,0.232460732984293
"foot-care","methyl-salicylate","low",11,0.0115183246073298
"foot-care","methylisothiazolinone","low",20,0.0209424083769634
"foot-care","mica","low",7,0.00732984293193717
"foot-care","miconazole-nitrate","low",21,0.0219895287958115
"foot-care","mineral-oil","low",103,0.107853403141361
"foot-care","n-butanol","low",1,0.00104712041884817
"foot-care","nonoxynol-9","low",1,0.00104712041884817
"foot-care","orange-oil","low",15,0.0157068062827225
"foot-care","papain","low",5,0.00523560209424084
"foot-care","paprika","low",1,0.00104712041884817
"foot-care","pentane","low",1,0.00104712041884817
"foot-care","phosphoric-acid","low",7,0.00732984293193717
"foot-care","pine-oil","low",3,0.0031413612565445
"foot-care","polyethylene-glycol","low",12,0.012565445026178
"foot-care","polysorbate","low",1,0.00104712041884817
"foot-care","potassium-hydroxide","low",34,0.0356020942408377
"foot-care","potassium-iodide","low",5,0.00523560209424084
"foot-care","propane","low",8,0.00837696335078534
"foot-care","propyl-gallate","low",3,0.0031413612565445
"foot-care","propyl-paraben","low",178,0.186387434554974
"foot-care","propylene","low",1,0.00104712041884817
"foot-care","propylene-carbonate","low",9,0.00942408376963351
"foot-care","proteases","low",2,0.00209424083769634
"foot-care","quaternium-15","low",7,0.00732984293193717
"foot-care","salicylic-acid","low",60,0.06282722513089
"foot-care","sodium-benzoate","low",21,0.0219895287958115
"foot-care","sodium-bisulfite","low",1,0.00104712041884817
"foot-care","sodium-chlorite","low",1,0.00104712041884817
"foot-care","sodium-cocoyl-isothionate","low",2,0.00209424083769634
"foot-care","sodium-hydroxide","low",59,0.0617801047120419
"foot-care","sodium-hydroxymethylglycinate","low",5,0.00523560209424084
"foot-care","sodium-laureth-sulfate","low",18,0.018848167539267
"foot-care","sodium-lauryl-sulfate","low",36,0.037696335078534
"foot-care","sorbic-acid","low",10,0.0104712041884817
"foot-care","sorbitan-monolaurate","low",4,0.00418848167539267
"foot-care","sorbitan-sesquioleate","low",4,0.00418848167539267
"foot-care","stearalkonium-bromide","low",3,0.0031413612565445
"foot-care","sulfur","low",3,0.0031413612565445
"foot-care","talc","low",70,0.0732984293193717
"foot-care","tetrasodium-edta","low",39,0.0408376963350785
"foot-care","thymol","low",7,0.00732984293193717
"foot-care","treemoss-extracts","low",1,0.00104712041884817
"foot-care","trisodium-edta","low",10,0.0104712041884817
"foot-care","vitamin-k","low",4,0.00418848167539267
"foot-care","zinc-sulfate","low",1,0.00104712041884817
